username,author_id,tweet_id,texto,text
sebastiansichel,1193279341163098115,1461009165254463493,@sebastiansichel Es verdad que la pareja de la periodista Macarena Pizarro es primo de Sichel ?,@sebastiansichel Is it true that journalist Macarena Pizarro's partner is Sichel's cousin?
sebastiansichel,3459076341,1461008489388679170,@sebastiansichel Hay que controlar la soberbia eso me desencanto. La unión de la derecha es indispensable  de otra forma ustedes serán los responsables de vernos como Argentina en muy poco tiempo.,@sebastiansichel You have to control pride that disenchanted me. The union of the right is indispensable  otherwise you will be responsible for seeing us as Argentina in a very short time.
sebastiansichel,80313943,1461008418597216261,@sebastiansichel @mcubillossigall Queda claro que no hay que votar por ese grupúsculo violento y ningún otro que no respete la República.,@sebastiansichel @mcubillossigall It is clear that we should not vote for that violent group and no other group that does not respect the Republic.
sebastiansichel,1500242178,1461007810284556293,@sebastiansichel Y ese camino es Kast! #AtreveteConKast que no ataca  qué es caballero y que promueve un Chile libre!,@sebastiansichel And that path is Kast! #AtreveteConKast that does not attack  who is a gentleman and that promotes a free Chile!
sebastiansichel,3051685208,1461007523490713601,@sebastiansichel ¿Vio la Cadem de hoy? Tres puntos ganó al atacar a kast de manera tan inmoral y segundos después de haber agradecido el apoyo sin nada a cambio si llegaba a segunda vuelta. Olvídese de eso  ya no sería apoyado  Ah y saludos a su primo y a Macarena.,@sebastiansichel Did you see today's Cadem? Three points he won by attacking kast so immorally and seconds after he thanked the support with nothing in return if he reached the runoff. Forget that  you would no longer be supported  Oh and greetings to your cousin and Macarena.
sebastiansichel,1394870755322736642,1461006743689830403,@sebastiansichel Chantas de mi3rda!!! Todo por favores politicos !!,@sebastiansichel Chantas of mi3rda!!! All for political favors!
sebastiansichel,3119484832,1461004882773745669,@sebastiansichel Usted no pasa a segunda vuelta..Por tramposo,@sebastiansichel You don't go to the second round.. for cheat
sebastiansichel,973225640160890880,1461003415794946058,@sebastiansichel @mcubillossigall Hablemos la verdad Ud debe tener un poquito de sutocrítica dígame quiénes entregaron la constitución a lis marxista quienes permitieron que quemaran las pymes quemaran a los carabineros vivos y todo chile ahora asuman y no pidan seguir en el Gob Uds traicionaron Chile No exijan.,@sebastiansichel @mcubillossigall Let's speak the truth You must have a little bit of a criticism tell me who handed over the constitution to the Marxists who allowed SMEs to burn the carabineros alive and all chili now assume and do not ask to remain in the Gob You betrayed Chile Do not demand.
sebastiansichel,1420063345282015236,1461002905553711109,@sebastiansichel @mcubillossigall al apitutado de piñera? a alguien que ganaba 18 palos sin saber de economía? al "abogado" que no ejerció? nicagando voto por un parasito que llevo años y años manteniendo sin hacer nada salu2.,@sebastiansichel @mcubillossigall to the apituate of piñera? someone who won 18 suits without knowing about economics? to the lawyer who did not practice? nicagando voted for a parasite that I have been keeping for years and years without doing anything health 2.
sebastiansichel,181957762,1461002204760977411,@sebastiansichel Cara de raja!!! https,@sebastiansichel Face of a slit!!! https
sebastiansichel,1429920421785243652,1461002155771543560,@sebastiansichel Sueña pajarito  sueña.,@sebastiansichel Dreams little bird  dream.
sebastiansichel,1445093366564278272,1460996467355570178,@sebastiansichel @mcubillossigall Negacionista  a los adversarios de izquierda los torturaron  los asesinaron  los tuvieron en cuarteles secretos  esos que tú candidato avala en su programa   los fusilaron  los asesinaron cruelmente  solo por ser de izquierda y pensar distinto ¿en qué dios crees?...eres perversa,@sebastiansichel @mcubillossigall Denier  the left-wing opponents were tortured  murdered  kept in secret barracks  those that your candidate endorses in his program  shot them  murdered them cruelly  just for being left and thinking differently what god do you believe in?... are you perverse
sebastiansichel,1445093366564278272,1460995838021230594,@sebastiansichel @mcubillossigall De victimario a  VISTIMA. imagínate los horrores en dictadura  esa que tu padre y tú avalaron  imagína que te violen  te pongan corriente en la vagina  en el ano  pecho  sienes  ojos   en heridas de otras torturas  después te asesinan y te desaparecen y esas no fueron amenazas,@sebastiansichel @mcubillossigall From victima to VISTIMA. imagine the horrors in dictatorship  the one that your father and you endorsed  imagine being raped  put a current in your vagina  in the anus  chest  temples  eyes  in wounds from other tortures  then they murder you and disappear and those were not threats
sebastiansichel,1130997921334341632,1460995002084261888,@sebastiansichel Y un árbol al final de ese camino ,@sebastiansichel And a tree at the end of that road 
sebastiansichel,2358409002,1460993502192488452,@sebastiansichel El mayor odio  Resentimiento y agresión fue liderado el 18/O..contra Todo Chile!!!,@sebastiansichel The greatest hatred  resentment and aggression was led on 18/O.. against Todo Chile!!!
sebastiansichel,1192230221401001985,1460993241986252808,@sebastiansichel En que partido estará Sichel en diez años más?,@sebastiansichel Which match will Sichel be in ten more years?
sebastiansichel,1268617494438256640,1460992026732810242,@sebastiansichel Y en ese camino no corrí tú  camaleón mal intencionado y de la vieja escuela de la política mañosa.,@sebastiansichel And on that road I didn't run you  malicious and old-school chameleon of tricky politics.
sebastiansichel,1411809578094837763,1460989935364673537,@sebastiansichel @mcubillossigall Tu primo te consiguió las preguntas   eso no se hace. No es limpio el juego,@sebastiansichel @mcubillossigall Your cousin got you the questions  you don't do that. The game is not fair
sebastiansichel,189273437,1460985668939784196,@sebastiansichel Es cierto de que antes del debate  se le entregaron los temas a tratar y preguntas que se harían? puede desmentir esto?,@sebastiansichel Is it true that before the debate  you were given the topics to deal with and questions that would be asked? can you deny this?
sebastiansichel,902271014,1460984468680986625,@sebastiansichel Lobista  se lo mamas a soros y a los grandes grupos económicos del país.. Hablas de empeño de salir a delante y inventas una farsa de historia para que la gente sienta lástima por ti.. Eres un mentiroso títere,@sebastiansichel Lobista  you suck it to soros and the big economic groups of the country.. You talk about pity to get ahead and you make up a farce of history to make people feel sorry for you. You're a puppet liar
sebastiansichel,1219795089687531521,1460980086534987786,@sebastiansichel El unico camino para ti tramposo es irte para la casa y aprender como se gobierna  toma el ejemplo de Kast aunque te duela  sinverguenza,@sebastiansichel The only way for you cheater is to go home and learn how it is governed  take the example of Kast even if it hurts  scoundrel
sebastiansichel,136799589,1460980008344715266,@sebastiansichel @mcubillossigall Pero si el odio hacia ustedes lo generaste tu! Con tus palabras  con tus ataques! Cuántos victi-puntos quieres??,@sebastiansichel @mcubillossigall But if you generated hatred for you! With your words  with your attacks! How many victi-points do you want?
sebastiansichel,364588985,1461081737929261058,@sebastiansichel @CiudadanoBrowne @katymartorell @gclivio @ipoduje @rcastillomurill @canalchatarra @rodjav_ @rearellano @AlessandriFelip @mcubillossigall Te haz hecho la víctima con tu niñez  apellido y más   pero llegar al fraude en el debate  deja claro que sigues la.linea de piñera y la izquierda.  Saludos,@sebastiansichel @CiudadanoBrowne @katymartorell @gclivio @ipoduje@rcastillomurill @rodjav_ @rearellano @alessandrifelip @mcubillossigall You have become the victim with your childhood  surname and more  but getting to fraud in the debate  make it clear that you follow the.piñera line and left. Greetings
sebastiansichel,1272963231271849985,1461081365009604608,@sebastiansichel @CiudadanoBrowne @katymartorell @gclivio @ipoduje @rcastillomurill @canalchatarra @rodjav_ @rearellano @AlessandriFelip @mcubillossigall lo mejor que tiene ..el papiche es su vocera...bonita la tonta...es la camila vallejos de la derecha,@sebastiansichel @CiudadanoBrowne @katymartorell @gclivio @ipoduje @rcastillomurill @canalchatarra @rodjav_ @rearellano @alessandrifelip @mcubillossigall the best he has.. the papiche is his spokeswoman... pretty the silly... is the camila vallejos on the right
sebastiansichel,4787666837,1461081288140414983,@sebastiansichel @CiudadanoBrowne @katymartorell @gclivio @ipoduje @rcastillomurill @canalchatarra @rodjav_ @rearellano @AlessandriFelip @mcubillossigall Tienen fotos haciendo lo mismo (sichen terreno  en los semáforos) pero en la Pintana  cerro navia  recoleta? Al futuro presidente le molesta ir a esos lados o no pueden ir a otros lados?,@sebastiansichel @CiudadanoBrowne @katymartorell @gclivio @ipoduje @rcastillomurill @canalchatarra @rodjav_ @rearellano @alessandrifelip @mcubillossigall They have photos doing the same thing (sichen terrain  at traffic lights) but in La Pintana  cerro navia  recoleta? Does the future president mind going to those places or can't they go anywhere else?
sebastiansichel,1417651731731787779,1461080529877422083,@sebastiansichel @CiudadanoBrowne @katymartorell @gclivio @ipoduje @rcastillomurill @canalchatarra @rodjav_ @rearellano @AlessandriFelip @mcubillossigall Pobre Sichel perdiste tu oportunidad  jamás serás presidente .Vota Kast,@sebastiansichel @CiudadanoBrowne @katymartorell @gclivio @ipoduje@rcastillomurill @rodjav_ @rodjav_ @rearellano @alessandrifelip @mcubillossigall Poor Sichel you missed your chance  you'll never be president.
sebastiansichel,1219632970987900928,1461079144175968263,@sebastiansichel @CiudadanoBrowne @katymartorell @gclivio @ipoduje @rcastillomurill @canalchatarra @rodjav_ @rearellano @AlessandriFelip @mcubillossigall Cuánto le pagas a los niños que llevan la banderitas,@sebastiansichel @CiudadanoBrowne @katymartorell @gclivio @ipoduje @rcastillomurill @rodjav_ @rodjav_ @rearellano @alessandrifelip @mcubillossigall How much do you pay the kids who wear the flags
sebastiansichel,1212795412572065793,1461077518941712389,@sebastiansichel @CiudadanoBrowne @katymartorell @gclivio @ipoduje @rcastillomurill @canalchatarra @rodjav_ @rearellano @AlessandriFelip @mcubillossigall Los pararemos en la urnas  #KastEsUnCampeon,@sebastiansichel @CiudadanoBrowne @katymartorell @gclivio @ipoduje @rcastillomurill @chatarra canal @rodjav_ @rearellano @alessandrifelip @mcubillossigall We'll stop them at the polls  #KastEsUnCampeon
sebastiansichel,1212795412572065793,1461077352088100867,@sebastiansichel @CiudadanoBrowne @katymartorell @gclivio @ipoduje @rcastillomurill @canalchatarra @rodjav_ @rearellano @AlessandriFelip @mcubillossigall Los vamos a para en la urnas,@sebastiansichel @CiudadanoBrowne @katymartorell @gclivio @ipoduje @rcastillomurill @rodjav_ @rodjav_ @rearellano @alessandrifelip @mcubillossigall We're going to stop them at the polls
sebastiansichel,1190676487256641538,1461075510566391810,@sebastiansichel @CiudadanoBrowne @katymartorell @gclivio @ipoduje @rcastillomurill @canalchatarra @rodjav_ @rearellano @AlessandriFelip @mcubillossigall Sin odio????,@sebastiansichel @CiudadanoBrowne @katymartorell @gclivio @ipoduje @rcastillomurill @junk channel @rodjav_ @rearellano @alessandrifelip @mcubillossigall No hate????
sebastiansichel,414013404,1461074879923564548,@sebastiansichel @CiudadanoBrowne @katymartorell @gclivio @ipoduje @rcastillomurill @canalchatarra @rodjav_ @rearellano @AlessandriFelip @mcubillossigall La Periodista Pizarro te paso las preguntas antes del Debate?,@sebastiansichel @CiudadanoBrowne @katymartorell @gclivio @ipoduje @rcastillomurill @rodjav_ @rodjav_ @rearellano @AlessandriFelip @mcubillossigall Journalist Pizarro pass you the questions before the Debate?
sebastiansichel,1232822389169410049,1461074873535631361,@sebastiansichel @CiudadanoBrowne @katymartorell @gclivio @ipoduje @rcastillomurill @canalchatarra @rodjav_ @rearellano @AlessandriFelip @mcubillossigall Jajaja  sin odios ni agresión y lo que hiciste con Kast en el debate ayudado por tu primo y su pareja la verdadera arpía de la Pizarro que fue?,@sebastiansichel @CiudadanoBrowne @katymartorell @gclivio @ipoduje @rcastillomurill @rodjav_ @rearellano @alessandriFelip @mcubillossigall Hahaha  no hatred or aggression and what you did with Kast in the debate helped by your cousin and his partner the real harpy of la Pizarro who was?
sebastiansichel,255255546,1461073186762592256,@sebastiansichel @CiudadanoBrowne @katymartorell @gclivio @ipoduje @rcastillomurill @canalchatarra @rodjav_ @rearellano @AlessandriFelip @mcubillossigall Hasta pal cumple de mi abuela fueron más personas.,@sebastiansichel @CiudadanoBrowne @katymartorell @gclivio @ipoduje@rcastillomurill @rodjav_ @rodjav_ @rearellano @alessandrifelip@mcubillossigall Even pal meets my grandmother's were more people.
sebastiansichel,1417712181953671169,1461071643065786377,@sebastiansichel @CiudadanoBrowne @katymartorell @gclivio @ipoduje @rcastillomurill @canalchatarra @rodjav_ @rearellano @AlessandriFelip @mcubillossigall Tramposo qliao  no te da vergüenza es como copiar en el examen final  ahora entiendo tu relax para todo  si ya sabias de ante mano las preguntas... papiche ctm  ya se supo todo tu plan  quedaste como el cobarde de chile!!!,@sebastiansichel @CiudadanoBrowne @katymartorell @gclivio @ipoduje @rcastillomurill @canalchatarra @rodjav_ @rearellano @alessandrifelip @mcubillossigall Cheat qliao  you are not ashamed is like copying in the final exam  now I understand your relax for everything  if you already knew beforehand the questions... papiche ctm  you already knew all your plan  you stayed as the coward of chili!!!
sebastiansichel,298138229,1461071484097425410,@sebastiansichel @CiudadanoBrowne @katymartorell @gclivio @ipoduje @rcastillomurill @canalchatarra @rodjav_ @rearellano @AlessandriFelip @mcubillossigall Te pillamos sinvergüenza   #SichelHizoTrampa,@sebastiansichel @CiudadanoBrowne @katymartorell @gclivio @ipoduje @rcastillomurill @rodjav_ @rodjav_ @rearellano @alessandrifelip @mcubillossigall We caught you scoundrel  #SichelHizoTrampa
sebastiansichel,1076466293493125120,1461071175782522882,@sebastiansichel @CiudadanoBrowne @katymartorell @gclivio @ipoduje @rcastillomurill @canalchatarra @rodjav_ @rearellano @AlessandriFelip @mcubillossigall Soy votante de JKast y no me interesa agredirte.. tampoco tus simpatizantes. No existe valor para tal.,@sebastiansichel @CiudadanoBrowne @katymartorell @gclivio @ipoduje@rcastillomurill @rodjav_ @rodjav_ @rearellano @alessandrifelip@mcubillossigall I'm a voter for JKast and I'm not interested in assaulting you.. neither are your supporters. There is no value for such.
sebastiansichel,1443849578499956746,1461069571188690944,@sebastiansichel @CiudadanoBrowne @katymartorell @gclivio @ipoduje @rcastillomurill @canalchatarra @rodjav_ @rearellano @AlessandriFelip @mcubillossigall CORRUPTO... DELINCUENTE...ERES UN IZQUIERDISTA DISFRAZADO...VAS PARA DONDE CALIENTE EL SOL...FARSANTE,@sebastiansichel @CiudadanoBrowne @katymartorell @gclivio @ipoduje @rcastillomurill @junk channel @rodjav_ @rearellano @alessandrifelip @mcubillossigall CORRUPT... DELINQUENT... YOU ARE A LEFTIST IN DISGUISE... YOU GO WHERE THE SUN WARMS... PHONY
sebastiansichel,1196894630928887809,1461068516728049667,@sebastiansichel @CiudadanoBrowne @katymartorell @gclivio @ipoduje @rcastillomurill @canalchatarra @rodjav_ @rearellano @AlessandriFelip @mcubillossigall ¡¡¡ JOSÉ ANTONIO KAST RIST PRESIDENTE DE CHILE 2022!! https,@sebastiansichel @CiudadanoBrowne @katymartorell @gclivio @ipoduje @rcastillomurill @rodjav_ @rodjav_ @rearellano @alessandrifelip @mcubillossigall JOSÉ ANTONIO KAST RIST PRESIDENT OF CHILE 2022!! https
sebastiansichel,1401870091021656066,1461067998089953290,@sebastiansichel @CiudadanoBrowne @katymartorell @gclivio @ipoduje @rcastillomurill @canalchatarra @rodjav_ @rearellano @AlessandriFelip @mcubillossigall Te pillaron la mula po hijo de puta globalista... tu destino espera... https,@sebastiansichel @CiudadanoBrowne @katymartorell @gclivio @ipoduje @rcastillomurill @rodjav_ @rodjav_ @rearellano @alessandrifelip @mcubillossigall You got caught the mule po globalist bastard... your fate awaits... https
sebastiansichel,367975601,1461067947494023183,@sebastiansichel @CiudadanoBrowne @katymartorell @gclivio @ipoduje @rcastillomurill @canalchatarra @rodjav_ @rearellano @AlessandriFelip @mcubillossigall #KastLeDaEsperanzaAChile #KastEnPrimeraVuelta #KastEnPrimeraVuelta por un chile SIN MENTIROSOS https,@sebastiansichel @CiudadanoBrowne @katymartorell @gclivio @ipoduje @rcastillomurill @rodjav_ @rodjav_ @rearellano @alessandrifelip @mcubillossigall #KastLeDaEsperanzaAChile #KastEnPrimeraVuelta #KastEnPrimeraVuelta for a chili WITHOUT LIARS https
sebastiansichel,1358521242513514499,1461067942033076236,@sebastiansichel @CiudadanoBrowne @katymartorell @gclivio @ipoduje @rcastillomurill @canalchatarra @rodjav_ @rearellano @AlessandriFelip @mcubillossigall https,@sebastiansichel @CiudadanoBrowne @katymartorell @gclivio @ipoduje@rcastillomurill @junk channel @rodjav_ @rearellano @alessandrifelip@mcubillossigall https
sebastiansichel,3017055057,1461067266997596166,@sebastiansichel @CiudadanoBrowne @katymartorell @gclivio @ipoduje @rcastillomurill @canalchatarra @rodjav_ @rearellano @AlessandriFelip @mcubillossigall ,@sebastiansichel @CiudadanoBrowne @katymartorell @gclivio @ipoduje @rcastillomurill @junk channel @rodjav_ @rearellano @alessandrifelip@mcubillossigall 
sebastiansichel,550954313,1461066252621807617,@sebastiansichel @CiudadanoBrowne @katymartorell @gclivio @ipoduje @rcastillomurill @canalchatarra @rodjav_ @rearellano @AlessandriFelip @mcubillossigall No pasaras!!!!! El Universo es sabio y te devolvera  lo mismo que hiciste. No más piñerismo  no más continuación de este Gobierno traidor #KastEnPrimeraVuelta #Vota2VotaKast,@sebastiansichel @CiudadanoBrowne @katymartorell @gclivio @ipoduje @rcastillomurill @rodjav_ @rodjav_ @rearellano @AlessandriFelip @mcubillossigall You won't pass!!!!! The Universe is wise and will give you back the same thing you did. No more piñerism  no more continuation of this treacherous government #KastEnPrimeraVuelta #Vota2VotaKast
sebastiansichel,983684446124675072,1461064973732352008,@sebastiansichel @CiudadanoBrowne @katymartorell @gclivio @ipoduje @rcastillomurill @canalchatarra @rodjav_ @rearellano @AlessandriFelip @mcubillossigall Señor Sichel: ¿Usted hablando de "sin odio ni agresión"? Pero si en todo este proceso  usted sólo se ha dedicado a atacar a JAK!! Nunca entendió que él no era su adversario y que se necesitan mutuamente. Salvar la Patria es lo importante  NO usted!!#kastpresidente2022 ,@sebastiansichel @CiudadanoBrowne @katymartorell @gclivio @ipoduje @rcastillomurill @rodjav_ @rodjav_ @rearellano @AlessandriFelip @mcubillossigall Lord Sichel: Are you talking about no hate or aggression? But if in this whole process  you have only dedicated yourself to attacking JAK!! She never understood that he was not her opponent and that they needed each other. Saving the Homeland is the important thing  NOT you!! #kastpresidente2022 
sebastiansichel,1360342624486518790,1461062884042158089,@sebastiansichel @CiudadanoBrowne @katymartorell @gclivio @ipoduje @rcastillomurill @canalchatarra @rodjav_ @rearellano @AlessandriFelip @mcubillossigall para los santiaguinos que viven en su burbuja que no piensan en la inflación en el terrorismo y en la inmigración,@sebastiansichel @CiudadanoBrowne @katymartorell @gclivio @ipoduje @rcastillomurill @canalchatarra @rodjav_ @rearellano @alessandrifelip @mcubillossigall for the santiaguinos living in their bubble who do not think about inflation in terrorism and immigration
sebastiansichel,44654194,1461061556519804939,@sebastiansichel @CiudadanoBrowne @katymartorell @gclivio @ipoduje @rcastillomurill @canalchatarra @rodjav_ @rearellano @AlessandriFelip @mcubillossigall CADA UNO CON SUS GUSTOS. SI QUIEREN NOM Y ONU  VOTEN POR ÉL  YO QUIERO UN CHILE LIBRE  POR ESO VOTO POR JAK. QUIERO UN CHILE CON VALORES  CON FAMILIA  CON TRABAJO Y DESARROLLO,@sebastiansichel @CiudadanoBrowne @katymartorell @gclivio @ipoduje@rcastillomurill @chatarra channel @rodjav_ @rearellano @alessandrifelip@mcubillossigall EVERYONE WITH THEIR TASTES. IF YOU WANT NOM AND UN  VOTE FOR HIM  I WANT A FREE CHILI  THAT'S WHY I VOTE FOR JAK. I WANT A CHILI WITH VALUES  WITH FAMILY  WITH WORK AND DEVELOPMENT
sebastiansichel,1408937929771302915,1461060468760629255,@sebastiansichel @CiudadanoBrowne @katymartorell @gclivio @ipoduje @rcastillomurill @canalchatarra @rodjav_ @rearellano @AlessandriFelip @mcubillossigall Como se nota la platita en su campaña. Cuanto favor por devolver. https,@sebastiansichel @CiudadanoBrowne @katymartorell @gclivio @ipoduje@rcastillomurill @canalchatarra @rodjav_ @rearellano @alessandrifelip@mcubillossigall As the platter shows in his campaign. How much please to return. https
sebastiansichel,1447797163757473796,1461060088894947328,@sebastiansichel @CiudadanoBrowne @katymartorell @gclivio @ipoduje @rcastillomurill @canalchatarra @rodjav_ @rearellano @AlessandriFelip @mcubillossigall La serpiente Sichel de repente lo hace mejorcito en un debate a pesar de ser un penca  y la prensa mugrienta lo alaba    Ud creen q somos imbéciles todos -- Nosotros somos la única derecha de verdad q respeta las reglas  la derecha de KAST q defiende a Chile!  #SichelHizoTrampa,@sebastiansichel @CiudadanoBrowne @katymartorell @gclivio @ipoduje @rcastillomurill @canalchatarra @rodjav_ @rearellano @alessandrifelip @mcubillossigall The snake Sichel suddenly makes it better in a debate despite being a penca  and the filthy press praises him  you believe we are all morons  We are the only real right who respects the rules  the right of KAST who defends Chile!  #SichelHizoTrampa
sebastiansichel,815768931919163394,1461058894105657352,@sebastiansichel @CiudadanoBrowne @katymartorell @gclivio @ipoduje @rcastillomurill @canalchatarra @rodjav_ @rearellano @AlessandriFelip @mcubillossigall https,@sebastiansichel @CiudadanoBrowne @katymartorell @gclivio @ipoduje@rcastillomurill @junk channel @rodjav_ @rearellano @alessandrifelip@mcubillossigall https
sebastiansichel,1417295250184343552,1461058581600477189,@sebastiansichel @CiudadanoBrowne @katymartorell @gclivio @ipoduje @rcastillomurill @canalchatarra @rodjav_ @rearellano @AlessandriFelip @mcubillossigall A mí no me representa un cobarde como Sichel. https,@sebastiansichel @CiudadanoBrowne @katymartorell @gclivio @ipoduje @rcastillomurill @rodjav_ @rodjav_ @rearellano @alessandriFelip @mcubillossigall I don't represent a coward like Sichel. https
sebastiansichel,1417295250184343552,1461058365472198660,@sebastiansichel @CiudadanoBrowne @katymartorell @gclivio @ipoduje @rcastillomurill @canalchatarra @rodjav_ @rearellano @AlessandriFelip @mcubillossigall #SichelHizoTrampa https,@sebastiansichel @CiudadanoBrowne @katymartorell @gclivio @ipoduje@rcastillomurill @junk channel @rodjav_ @rearellano @alessandrifelip@mcubillossigall #SichelHizoTrampa https
sebastiansichel,1460782863817785349,1461058122567593991,@sebastiansichel @CiudadanoBrowne @katymartorell @gclivio @ipoduje @rcastillomurill @canalchatarra @rodjav_ @rearellano @AlessandriFelip @mcubillossigall Como #jefadehogar me sentiría tremendamente orgullosa que Sebastián Sichel  fuera electo presidente  producto de la educación que le brindo su madre Jefa de Hogar  con valores como la perseverancia  respeto y amor que lo convierte en un gran líder. https,@sebastiansichel @CiudadanoBrowne @katymartorell @gclivio @ipoduje @rcastillomurill @canalchatarra @rodjav_ @rearellano @alessandrifelip @mcubillossigall As #jefadehogar I would be tremendously proud that Sebastián Sichel  was elected president  a product of the education provided by his mother Head of Household  with values such as perseverance  respect and love that makes him a great leader. https
sebastiansichel,1460782863817785349,1461056512198156290,@sebastiansichel @CiudadanoBrowne @katymartorell @gclivio @ipoduje @rcastillomurill @canalchatarra @rodjav_ @rearellano @AlessandriFelip @mcubillossigall #porunpaisgobernadoconelcorazon https,@sebastiansichel @CiudadanoBrowne @katymartorell @gclivio @ipoduje@rcastillomurill @junk channel @rodjav_ @rearellano @alessandrifelip@mcubillossigall #porunpaisgobernadoconelcorazon https
sebastiansichel,1320764241616527361,1461056509492621312,@sebastiansichel @CiudadanoBrowne @katymartorell @gclivio @ipoduje @rcastillomurill @canalchatarra @rodjav_ @rearellano @AlessandriFelip @mcubillossigall Claro que no los para nadie  quien se va a detener para tratar de parar 15 personas?,@sebastiansichel @CiudadanoBrowne @katymartorell @gclivio @ipoduje@rcastillomurill @rodjav_ @rodjav_ @rearellano @alessandrifelip@mcubillossigall Of course not for anyone  who is going to stop to try to stop 15 people?
sebastiansichel,49841249,1461054447526633474,@sebastiansichel @CiudadanoBrowne @katymartorell @gclivio @ipoduje @rcastillomurill @canalchatarra @rodjav_ @rearellano @AlessandriFelip @mcubillossigall Y esto? https,@sebastiansichel @CiudadanoBrowne @katymartorell @gclivio @ipoduje @rcastillomurill @junk channel @rodjav_ @rearellano @alessandrifelip@mcubillossigall And this? https
sebastiansichel,1053654785835057153,1461054267310104585,@sebastiansichel @CiudadanoBrowne @katymartorell @gclivio @ipoduje @rcastillomurill @canalchatarra @rodjav_ @rearellano @AlessandriFelip @mcubillossigall Qué pena candidato. Usted era fijo para el 2026  pero nos ha desfraudado a todos ,@sebastiansichel @CiudadanoBrowne @katymartorell @gclivio @ipoduje@rcastillomurill @rodjav_ @rodjav_ @rearellano @alessandrifelip@mcubillossigall What a shame candidate. You were fixed for 2026  but you let us all down 
sebastiansichel,808157432170029057,1461053475849179139,@sebastiansichel @CiudadanoBrowne @katymartorell @gclivio @ipoduje @rcastillomurill @canalchatarra @rodjav_ @rearellano @AlessandriFelip @mcubillossigall ️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️,@sebastiansichel @CiudadanoBrowne @katymartorell @gclivio @ipoduje @rcastillomurill @junk channel @rodjav_ @rearellano @alessandrifelip@mcubillossigall ️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️
